id,kode_provinsi,nama_provinsi,bps_kode_kabupaten_kota,bps_nama_kabupaten_kota,nama_merk,produk_dihasilkan,tahun
843,32,JAWA BARAT,3273,KOTA BANDUNG,QIRASY,"1. KERIPIK BAYAM ORIGINAL DAN PEDAS
2. JAMUR CRISPY ORIGINAL DAN PEDAS
3. KENTANG MUSTOPA
4. KERIPIK UBI UNGU DAN UBI KUNING
5. KERIPIK SINGKONG ORIGINAL DAN PEDAS
6. KERIPIK KENTANG ORIGINAL DAN PEDAS
7. KERIPIK SELEDRI
8. MIE IMOET ORIGINAL,PEDAS, BALADO, JAGUNG BAKAR, BBQ DAN KEJU
9. CHEESESTICK ORIGINAL DAN PEDAS
",2019
844,32,JAWA BARAT,3273,KOTA BANDUNG,QUINNDI COOKIES,"1. NASTAR KEJU
2. KUE COKLAT
3. SALJU MEDE
4. KEJU 
",2019
845,32,JAWA BARAT,3273,KOTA BANDUNG,"RAAFI
","1. SARIKAYA BAKAR
2. LAPIS RASA PANDAN
3. LAPIS RASA COKLAT
4. ONDE",2019
846,32,JAWA BARAT,3273,KOTA BANDUNG,RABIL,"1. KUE KERING :
1.1. KASTANGELS
1.2. PUTRI SALJU 
1.3. NASTAR  KEJU
1.4. NASTAR CHERRY
1.5. KACANG
1.6. COKLAT
1.7. SEMPRIT
1.8. LIDAH KUCING
1.9. CHOCO CHIPS
1.10. CHOCO CRUNCH
1.11. CORNFLAKES
1.12. ULIL
1.13. MEDE
1.14. COKLAT KISMIS
2. CAKE :
2.1.   BLACK FOREST
2.2.   LAPIS MALANG           
2.3.   MARMER
2.4.   BIASA / JADUL
2.5.   KETAN
2.6.   PISANG KEJU
2.7.   KUKUS MAWAR
2.8.   TART ULTAH
 3.   KUE BASAH :
3.1. RISOLES ISI : (AYAM,  AYAM SAYUR & MAYONAISE)
3.2.   PASTEL ISI : (SOUN, AYAM, SAYUR & TELUR AYAM)
3.3.   LEMPER AYAM & ABON SAPI
4.   DONUT GORENG ISI :
4.1.   SAYURAN
4.2.   DAGING SAPI
4.3.   DAGING AYAM
4.4.    ABON SAPI
5.   PUDDING :
5.1.   PUDDING PAKCOY
5.2.   PELANGI
5.3.   MAWAR",2019
847,32,JAWA BARAT,3273,KOTA BANDUNG,"RAJANYA RASA

","1 BASO TAHU
2 SIOMAY
3 BATAGOR
4 SIOMAY GORING
5 KENTANG
6 PARE
7 KOL
8 TELUR",2019
848,32,JAWA BARAT,3273,KOTA BANDUNG,"RAOSANA
","1. BAWANG GORENG
2. BUMBU DASAR MERAH
3. BUMBU DASAR PUTIH
4. BUMBU DASAR KUNING
5. BUMBU SEBLAK",2019
849,32,JAWA BARAT,3273,KOTA BANDUNG,"RATU 

",SERUNDENG KELAPA,2019
850,32,JAWA BARAT,3273,KOTA BANDUNG,"RATU PEMPEK

","1. PEMPEK KAPAL SELAM
2. PEMPEK LENJER
3. ADAAN ",2019
851,32,JAWA BARAT,3273,KOTA BANDUNG,"RAYYA KITCHEN
","1 CIRENG ORIGINAL
2 CIRENG ISI SOSIS PEDAS
3 CIRENG ISI SOSIS ORIGINAL
4 CIRENG COCOL SAUS KEJU
5 CIMOL",2019
852,32,JAWA BARAT,3273,KOTA BANDUNG,RB (RAHMAT BAROKAH),"SISTIK RASA :
1. KEJU
2. BAWANG ",2019
853,32,JAWA BARAT,3273,KOTA BANDUNG,REEZSTORE.CO,ONCOM TERI (RASA ORIGINAL & PEDAS),2019
854,32,JAWA BARAT,3273,KOTA BANDUNG,"RISALA FOOD 

","1. BANDENG ASAP CABUT DURI
2. BANDENG BAKAR
3. BANDENG PEPES",2019
855,32,JAWA BARAT,3273,KOTA BANDUNG,"RIZKIA

","1. CHEESE STICK
2. BUTTER STICK",2019
856,32,JAWA BARAT,3273,KOTA BANDUNG,"RIZ'S KITCHEN

","1. CAKE VANILLA
2. CAKE COKLAT
3. CAKE KEJU
4. CAKE PISANG
5. RISOLES KEJU
6. RISOLES KEJU SMOKED BEEF
7. RISOLES MAYONAISE
8. RISOLES RAUGUT AYAM
9. ROTI TAWAR
10. ROTI COKLAT
11. ROTI KEJU
12. ROTI SELAI STRAWBERRY
13. ROTI KORNET
14. KUE KERING NASTAR
15. KUE KERING KASTENGELS
16. KUE KERING PUTERI SALJU KACANG
17. KUE KERING SAGU KEJU
18. KUE KERING BLUEBERRY CHEESE
19. KUE KERING RED VELVET
20. KUE KERING COKLAT
21. KUE KERING LIDAH KUCING
22. MACCARONI SCHOTEL
23. PUDDING COKLAT 
24. PUDDING BUAH
25. PUDDING COKLAT KEJU",2019
857,32,JAWA BARAT,3273,KOTA BANDUNG,ROJOK BANGKOK,RUJAK BUAH,2019
858,32,JAWA BARAT,3273,KOTA BANDUNG,ROTI MANIS,"1. DONAT
2. ROTI DOBLE CHOCO
3. ROTI PISANG COKLAT
4. ROTI PISANG KEJU
5. ROTI KACANG
6. ROTI PANDAN
7. ROTI SUSU
8. ROTI STRAWBERRY
9. ROTI BLUEBERRY
10. ROTI COKLAT KACANG
11. ROTI GULA PASIR
12. ROTI CREAM CHEESE
13. ROTI CREAM MESES
14. ROTI COKLAT MESES
15. ROTI HOM
16. ROTI SAPI LADA HIAM
17. ROTI SAPI ASAM MANIS
18. ROTI AYAM RENDANG
19. ROTI AYAM ASAM MANIS
20. ROTI SOSIS
21. ROTI PIZZA
22. ROTI ABON
23. ROTI BOY
24. ROTI CHEEZY
25. ROTI ROPE CHOCO
26. ROTI TAWAR PLAN
27. ROTI TAWAR GANDUM
28. ROTI BAGUETTEGANDUM
",2019
859,32,JAWA BARAT,3273,KOTA BANDUNG,"ROYAL PUFF
","1. PASTEL SINGAPORE RASA ORIGINAL
2. PASTEL SINGAPORE RASA SMOKED BEEF
3. PASTEL SINGAPORE RASA BOLOGNESE
4. PASTEL SINGAPORE RASA ROGOUT
5. PASTEL SINGAPORE RASA KARI AYAM",2019
860,32,JAWA BARAT,3273,KOTA BANDUNG,"RUMAH BASRENG
","1. KERIPIK BASRENG RASA LADA HITAM
2. KERIPIK BASRENG RASA BBQ
3. KERIPIK BASRENG RASA BALADO
4. KERIPIK BASRENG RASA AYAM BAWANG
5. KERIPIK BASRENG RASA SAPI PANGGANG
6. KERIPIK BASRENG RASA AYAM BAKAR
7. KERIPIK BASRENG RASA AYAM DAUN JERUK
8. KERIPIK BASRENG RASA JAGUNG MANIS
9. KERIPIK BASRENG RASA JAGUNG BAKAR
10. KERIPIK BASRENG RASA KEJU
11. KERIPIK BASRENG RASA RUMPUT LAUT
12. KERIPIK BASRENG RASA COKLAT
13. KERIPIK BASRENG RASA STRAWBERRY
14. KERIPIK BASRENG RASA MIX 
15. KERIPIK BASRENG RASA GREEN TEA
16. KERIPIK BASRENG RASA CUMI BAKAR
17. KERIPIK BASRENG RASA PIZZA
18. KERIPIK BASRENG RASA RUJAK
19. KERIPIK BASRENG RASA KAREDOK
20. KERIPIK BASRENG RASA GURILEM",2019
861,32,JAWA BARAT,3273,KOTA BANDUNG,"SAFFA TJAHYA LESTARI

","1. KRIPIK JAMUR TIRAM
2. KRIPIK JAMUR KUPING
3. KRIPIK BASRENG ORIGINAL
4. KRIPIK BASRENG PEDAS
5. KERUPUK JAMUR
6. STICK JAMUR
7. SERUNDENG JAMUR ORIGINAL
8. SERUNDENG JAMUR PEDAS
9. KACANG THAILAND ASIN
10. KACANG THAILAND PEDAS
11. KACANG SEMBUNYI PEDAS
12. KACANG SEMBUNYI KARAMEL",2019
862,32,JAWA BARAT,3273,KOTA BANDUNG,"SAKURA
","1. TEH PUTIH
2. TEH HIJAU
3. TEH OLONG
",2019
863,32,JAWA BARAT,3273,KOTA BANDUNG,"SAMBAL ERICA
",SAMBAL BAWANG,2019
864,32,JAWA BARAT,3273,KOTA BANDUNG,"SAQIMPI   
","1. SAMBAL ORIGINAL 
2. SAMBAL PETE
3. SAMBAL JENGKOL
4. SAMBAL TERI
5. SAMBAL ABON PINDANG TONGKOL KERING
6. SAMBAL ABON PINDANG TONGKOL BASAH
7. SAMBAL BALADO CUMI ASIN 
8. SAMBAL KERING KENTANG 
9. SAMBAL KERING TEMPE
10. SAMBAL CUMI MANIS CABE HIJAU 
11. SAMBAL SERUNDENG
12. SAMBAL BALADO JAMBAL 
13. SAMBAL BALADO HIJAU
14. SAMBAL BALADO HIJAU CUMI ASIN ",2019
865,32,JAWA BARAT,3273,KOTA BANDUNG,SAWARGI,"1. TAHU PUTIH
2. TAHU KUNING
",2019
866,32,JAWA BARAT,3273,KOTA BANDUNG,SAWELAS,"1. MADU PUTIH TEUWEUL
2. MADU MERAH ODENG
3. MADU HITAM ODENG
",2019
867,32,JAWA BARAT,3273,KOTA BANDUNG,SEDAP RASA,"1 KACANG BAWANG
2 SISTIK BAWANG",2019
868,32,JAWA BARAT,3273,KOTA BANDUNG,SEKAR LARAS,KUE AKAR KELAPA,2019
869,32,JAWA BARAT,3273,KOTA BANDUNG,SHOPIE,"ABON IKAN TUNA :
1. RASA ORIGINAL
2. RASA PEDAS
",2019
870,32,JAWA BARAT,3273,KOTA BANDUNG,"SIDAUN

","1. KERIPIK DAUN SINGKONG ORIGINAL
2. KERIPIK DAUN SINGKONG RASA KEJU
3. KERIPIK DAUN SINGKONG PEDAS LEVEL 1, PEDAS LEVEL 3, PEDAS LEVEL 5, PEDAS LEVEL 10",2019
871,32,JAWA BARAT,3273,KOTA BANDUNG,"SIOMAY D’PRIANGAN
","1 BASO TAHU
2 SIOMAY
3 BATAGOR",2019
872,32,JAWA BARAT,3273,KOTA BANDUNG,"SOBASIO

","1. PEMPEK  LENJER
2. PEMPEK TELOR KECIL
3. PEMPEK KAPAL SELAM",2019
873,32,JAWA BARAT,3273,KOTA BANDUNG,"SOKA COOKIES

","1. OATMEALS COOKIES
2. KASTANGELS
3. CHOCOSTICK COOKIES
4. SEMPRIT METE
5. NASTAR KEJU
6. TELUR GABUS
7. LIDAH KUCING KEJU
8. PUTRI SALJU
9. SAGU KEJU
10. COKLAT SEMPER KEJU PERMESAN",2019
874,32,JAWA BARAT,3273,KOTA BANDUNG,"SORTIME


",KUE KERING SORGUM,2019
875,32,JAWA BARAT,3273,KOTA BANDUNG,SRIKANDI,"1. KERIPIK BASRENG RASA PEDAS
2. KECIMPRING RASA MANIS PEDAS
",2019
876,32,JAWA BARAT,3273,KOTA BANDUNG,SURYA ABADI,"1. KERUPUK UDANG SPECIAL KK
2. KERUPUK UDANG ABADAI JAYA MENTOR
3. KERUPUK UDANG ABADI JAYA KECIL
4. KERUPUK UDANG ABADI JAYA BESAR
5. KERUPUK UDANG SUPER BESAR
6. EMPING MELINJO CAP KOKI",2019
877,32,JAWA BARAT,3273,KOTA BANDUNG,"SYNTHESA 

",KENTANG MUSTOPA DAN TEMPE KERING,2019
878,32,JAWA BARAT,3273,KOTA BANDUNG,TAHER KUE DAN ROTI,KUE KHAMIR,2019
879,32,JAWA BARAT,3273,KOTA BANDUNG,"TAYOCIE
","1 BROWNIES KUKUS
2 BROWNIES BAKAR
3 BROWNIES LAPIS KEJU
4 BROWNIES KERING
5 BOLU PANDAN
6 BOLU PISANG
7 BOLU JADUL
8 BOLU KUKUS
9 BOLU SAKURA
10 BOLU GULUNG
11 BOLU GULA MERAH
12 BOLU KUKUS LAPIS
13 RISOLES
14 PAF FASTRY
15 KUE SUS
16 BOLU KETAN HITAM
17 BOLEN
18 LAPIS BERAS
19 KUE KERING NASTAR
20 KUE KERING SAGU
21 KUE KERING COKLAT",2019
880,32,JAWA BARAT,3273,KOTA BANDUNG,TERMINAL KUE KANAYA (RAKANYA),"1. SOSIS SOLO
2. RISOLES SAYUR
3. LEMPER AYAM
4. LONTONG SAYUR
",2019
881,32,JAWA BARAT,3273,KOTA BANDUNG,THANINDRA FOOD,"1. PUDING SEDOT RASA COKELAT
2. PUDING SEDOT RASA STRAWBERRY
3. PUDING SEDOT RASA MANGGA
4. PUDING SEDOT RASA TARO
5. PUDING SEDOT RASA BUBLE GUM
6. PUDING POUCH RASA COKLAT
7. PUDING POUCH RASA STRAWBERRY
8. PUDING POUCH RASA MANGGA
9. PUDING POUCH RASA TARO
10. PUDING POUCH RASA BUBLE GUM
11. PUDING KREKERS
12. FRUTY PUDING
13. PUDING MOZAIK",2019
882,32,JAWA BARAT,3273,KOTA BANDUNG,THE FOOD OPERA,"1 SAMBOSA ISI APEL
2 SAMBOSA ISI DAGING AYAM
3 SAMBOSA ISI DAGING KAMBING",2019
883,32,JAWA BARAT,3273,KOTA BANDUNG,"TIEN’S COOKIES

","1. BAWANG GORENG ORIGINAL
2. BAWANG GORENG PEDAS",2019
884,32,JAWA BARAT,3273,KOTA BANDUNG,"TIENS COOKIES
","1. KERIPIK PISANG
2. BASRENG RASA ORIGINAL DAN PEDAS
3. PANGSIT
4. CHEESTICK",2019
885,32,JAWA BARAT,3273,KOTA BANDUNG,TJILIAN,"1. GEPUK JAMUR ORIGINAL
2. GEPUK JAMUR PEDAS
3. GEPUK JAMUR SERUNDENG
4. RENDANG JAMUR
5. JAMUR CRISPY
6. FLAKE JAMUR
",2019
886,32,JAWA BARAT,3273,KOTA BANDUNG,"TRUDY
",,2019
887,32,JAWA BARAT,3273,KOTA BANDUNG,"UD. SRIBAGUS KAUTSAR

","1. YOGHURT RASA PLAIN
2. YOGHURT RASA STRAWBERRY
3. YOGHURT RASA LECHY
4. YOGHURT RASA MANGGA
5. YOGHURT RASA BLUEBERRY
6. YOGHURT RASA MOCCA
7. YOGHURT RASA ORANGE
8. YOGHURT RASA MELON
",2019
888,32,JAWA BARAT,3273,KOTA BANDUNG,"UMMI CEMILAN

",KACANG PANGGANG,2019
889,32,JAWA BARAT,3273,KOTA BANDUNG,UNI YEN FOOD,"1. SAMBAL CUMI
2. SAMBAL TERI
",2019
890,32,JAWA BARAT,3273,KOTA BANDUNG,VANKA,"BAWANG GORENG :
1. RASA ORIGINAL
2. RASA PEDAS
3. RASA RENDANG
",2019
891,32,JAWA BARAT,3273,KOTA BANDUNG,"WAKANDA
",KACANG TELUR,2019
892,32,JAWA BARAT,3273,KOTA BANDUNG,"WARUNG BU IKA (WAIKA)

","1. MUSTOFA JENGKOL TERI
2. MUSTOFA KENTANG",2019
893,32,JAWA BARAT,3273,KOTA BANDUNG,"WARUNG MANG OWEW

",ULEN,2019
894,32,JAWA BARAT,3273,KOTA BANDUNG,WIDIYA SARI,"1. PISANG MOLEN :
1.1. ISI COKLAT
1.2. ISI KEJU
1.3. ISI TAPE
2. CHEESE ROLL :
2.1. ISI KEJU
2.2. ISI COKLAT
3. PASTRY HORN
4. PUFF PASTRY
",2019
895,32,JAWA BARAT,3273,KOTA BANDUNG,WULAN SARI (WS),"1. TAHU KUNING
2. TAHU PUTIH
",2019
896,32,JAWA BARAT,3273,KOTA BANDUNG,"YAMOLAGI
","1 SILKY PUDING RASA LECI
2 SILKY PUDING RASA MANGGA
3 SILKY PUDING RASA TARO
4 SILKY PUDING RASA VANILA
5 SILKY PUDING RASA COKLAT
6 SILKY PUDING RASA STRAWBERRY
7 SILKY PUDING RASA BUBBLE GUM
8 SILKY PUDING RASA TIRAMISU
9 SILKY PUDING RASA AVOCADO",2019
897,32,JAWA BARAT,3273,KOTA BANDUNG,YUTAKKE,MINUMAN COKELAT,2019
898,32,JAWA BARAT,3273,KOTA BANDUNG,ZA & TI   ,"1. BROWNIES MADU ORIGINAL
2. BROWNIES MADU STRAWBERRY  
3. BROWNIES MADU BLUEBERRY 
4. BROWNIES MADU MANGGA
5. BROWNIES BALOK (BRO BAPER)",2019
899,32,JAWA BARAT,3273,KOTA BANDUNG,ZNC,RISOL,2019
900,32,JAWA BARAT,3273,KOTA BANDUNG,"Ꞌ89

","1. ABON AYAM ORIGINAL
2. ABON AYAM PEDAS",2019
901,32,JAWA BARAT,3273,KOTA BANDUNG,PUN BOJO,ULEN/ CIRENG,2020
902,32,JAWA BARAT,3273,KOTA BANDUNG,PUTRI SNACK,KRIPIK TEMPE ,2020
903,32,JAWA BARAT,3273,KOTA BANDUNG,ABAH-AMBU,OLAHAN TERIGU,2020
904,32,JAWA BARAT,3273,KOTA BANDUNG,HOKI SNACK,KERUPUK GURILEM,2020
905,32,JAWA BARAT,3273,KOTA BANDUNG,ARKAN FOODS,KERUPUK CIRENG PEDAS,2020
906,32,JAWA BARAT,3273,KOTA BANDUNG,CASCARA,KOPI,2020
907,32,JAWA BARAT,3273,KOTA BANDUNG,NDH BERKAH,KACANG GORENG,2020
908,32,JAWA BARAT,3273,KOTA BANDUNG,CILOK SADULUR,CILOK,2020
909,32,JAWA BARAT,3273,KOTA BANDUNG,PD. KHEYLA,BATAGOR KERING,2020
910,32,JAWA BARAT,3273,KOTA BANDUNG,ACHI-KOO,CILOK ISI,2020
911,32,JAWA BARAT,3273,KOTA BANDUNG,DELBIE FOOD,"ROTI, CAKE, KUE KERING",2020
912,32,JAWA BARAT,3273,KOTA BANDUNG,FATA,"SAMBAL, MIE KERING, SIOMAY",2020
913,32,JAWA BARAT,3273,KOTA BANDUNG,NYEMILKU,CEMILAN RINGAN,2020
914,32,JAWA BARAT,3273,KOTA BANDUNG,NOJI,OLAHAN TEPUNG,2020
915,32,JAWA BARAT,3273,KOTA BANDUNG,RITTA SNACK,OLAHAN TEPUNG,2020
916,32,JAWA BARAT,3273,KOTA BANDUNG,MISS KEREMES,KEREMES UBI,2020
917,32,JAWA BARAT,3273,KOTA BANDUNG,BATTENBERG3,OLAHAN TEPUNG,2020
918,32,JAWA BARAT,3273,KOTA BANDUNG,AISYAH,CILOK,2020
919,32,JAWA BARAT,3273,KOTA BANDUNG,ABEE BAKERY,CAKE,2020
920,32,JAWA BARAT,3273,KOTA BANDUNG,SIOMAY OISHII,BASO TAHU ,2020
921,32,JAWA BARAT,3273,KOTA BANDUNG,CKO PRODUCTION,RUJAK SERUT,2020
922,32,JAWA BARAT,3273,KOTA BANDUNG,JLICIOUS,CIRENG,2020
923,32,JAWA BARAT,3273,KOTA BANDUNG,SANAMI MANAGEMENT,MILKSTICK,2020
924,32,JAWA BARAT,3273,KOTA BANDUNG,SUMAYA,ANEKA SUMPIA MINI,2020
925,32,JAWA BARAT,3273,KOTA BANDUNG,UMKM AULIASARI,OLAHAN RUMPUT LAUT,2020
926,32,JAWA BARAT,3273,KOTA BANDUNG,QDAY69,KUE KERING,2020
927,32,JAWA BARAT,3273,KOTA BANDUNG,KARANG TINEUNG KUE BASAH,KUE LUMPUR KENTANG,2020
928,32,JAWA BARAT,3273,KOTA BANDUNG,DEZIE SUPER FOOD,SUMPIAH,2020
929,32,JAWA BARAT,3273,KOTA BANDUNG,UMIN CORNER,KERIPIK TEMPE,2020
930,32,JAWA BARAT,3273,KOTA BANDUNG,GUYAM GAYEM,MORLING,2020
931,32,JAWA BARAT,3273,KOTA BANDUNG,GRIFANA FOODS,CHEESSE CRISPY,2020
932,32,JAWA BARAT,3273,KOTA BANDUNG,SELYS RAYA,SIOMAY,2020
933,32,JAWA BARAT,3273,KOTA BANDUNG,LUCKY SNACK,TEMPE KERING,2020
934,32,JAWA BARAT,3273,KOTA BANDUNG,RPAS,SALE PISANG & RENGGINANG,2020
935,32,JAWA BARAT,3273,KOTA BANDUNG,ELNIWA,SNACK DAN ANEKA MASAKAN,2020
936,32,JAWA BARAT,3273,KOTA BANDUNG,DENTRI FOOD,KERUPUK NASI,2020
937,32,JAWA BARAT,3273,KOTA BANDUNG,CIRENG KAMSIA,KERIPIK CIRENG,2020
938,32,JAWA BARAT,3273,KOTA BANDUNG,DONSUMON,ROTI DAN DONAT,2020
939,32,JAWA BARAT,3273,KOTA BANDUNG,MANGLAYANG BERKAH BERJAYA,OLAHAN PARU SAPI,2020
940,32,JAWA BARAT,3273,KOTA BANDUNG,BUMBU BUYUNG,RENDANG,2020
941,32,JAWA BARAT,3273,KOTA BANDUNG,KEDAI ALANDEL,OLAHAN DAGING PUYUH,2020
942,32,JAWA BARAT,3273,KOTA BANDUNG,WELL COOKIES,KUE KERING,2020
943,32,JAWA BARAT,3273,KOTA BANDUNG,DAPUR 26,OLAHAN DAGING,2020
944,32,JAWA BARAT,3273,KOTA BANDUNG,PAWOEN EYANG,"PASTRY KUE BASAH, KUE KERING",2020
945,32,JAWA BARAT,3273,KOTA BANDUNG,CITASARI,PASTRY,2020
946,32,JAWA BARAT,3273,KOTA BANDUNG,RAHAYU CHOCOLATE COOKIES,"KUE KRRING, KUE BASAH",2020
947,32,JAWA BARAT,3273,KOTA BANDUNG,DELIMA MEKAR,KUE BULAN,2020
948,32,JAWA BARAT,3273,KOTA BANDUNG,NS ALAMITOHA,KUE KERING,2020
949,32,JAWA BARAT,3273,KOTA BANDUNG,THE DYURENS,MAKANAN,2020
950,32,JAWA BARAT,3273,KOTA BANDUNG,ONDE ONDE SULTAN,OLAHAN KUE BASAH,2020
951,32,JAWA BARAT,3273,KOTA BANDUNG,DAPUR ALDEEVA,PUDING DAN KUE,2020
952,32,JAWA BARAT,3273,KOTA BANDUNG,MIE BINONG 319,MIE  ,2020
953,32,JAWA BARAT,3273,KOTA BANDUNG,BUNEBOO-Q,KERIPIK,2020
954,32,JAWA BARAT,3273,KOTA BANDUNG,PIKCIR MRS,KERIPIK CIRENG,2020
955,32,JAWA BARAT,3273,KOTA BANDUNG,JONKENG,MAKARONI,2020
956,32,JAWA BARAT,3273,KOTA BANDUNG,DIASAPIN,FROZEN FOOD,2020
957,32,JAWA BARAT,3273,KOTA BANDUNG,RACIKITO,TEH CELUP,2020
958,32,JAWA BARAT,3273,KOTA BANDUNG,CV. BISMA UTAMA,KOPI,2020
959,32,JAWA BARAT,3273,KOTA BANDUNG,BATAGORNHA,BATAGOR,2020
960,32,JAWA BARAT,3273,KOTA BANDUNG,SADRASA,ABON,2020
961,32,JAWA BARAT,3273,KOTA BANDUNG,MAMARASA,KENTANG MUSTOFA,2020
962,32,JAWA BARAT,3273,KOTA BANDUNG,HELOO HONEY INDONESIA,MADU,2020
963,32,JAWA BARAT,3273,KOTA BANDUNG,ANNISA SARI BAKERY & COOKIES,BROWNIS,2020
964,32,JAWA BARAT,3273,KOTA BANDUNG,MANG DJIGUR,MINUMAN,2020
965,32,JAWA BARAT,3273,KOTA BANDUNG,PAV FOOD,PIZZA FROZEN,2020
966,32,JAWA BARAT,3273,KOTA BANDUNG,RATU KANJI,CILOR,2020
967,32,JAWA BARAT,3273,KOTA BANDUNG,DSL JAJANAN BANDUNG,KACANG,2020
968,32,JAWA BARAT,3273,KOTA BANDUNG,RIFAI FOOD,BASO,2020
969,32,JAWA BARAT,3273,KOTA BANDUNG,K MEUMEUT,AYAM PENYET,2020
970,32,JAWA BARAT,3273,KOTA BANDUNG,SENNIA MOIST,KUE,2020
971,32,JAWA BARAT,3273,KOTA BANDUNG,ANUGERAH ABADI,MAKANAN TERBUAT DARI TEPUNG,2020
972,32,JAWA BARAT,3273,KOTA BANDUNG,TERRRASA,MENGEMAS BUMBU TABUR,2020
973,32,JAWA BARAT,3273,KOTA BANDUNG,"GIDES SNACK, CAKE & COOKIES",KUE KERING,2020
974,32,JAWA BARAT,3273,KOTA BANDUNG,ALMOND BITES BANDUNG,OLAHAN TEPUNG,2020
975,32,JAWA BARAT,3273,KOTA BANDUNG,SARAE SADAYA ABADI,SAOS KOREAN BBQ,2020
976,32,JAWA BARAT,3273,KOTA BANDUNG,HIJJARA KUSUMA,GULA AREN,2020
977,32,JAWA BARAT,3273,KOTA BANDUNG,ALFIRAS KS,"KUE KERING, KUE BASAH PASTRY",2020
978,32,JAWA BARAT,3273,KOTA BANDUNG,KEYZ HOME MADE,SELAI SRIKAYA,2020
979,32,JAWA BARAT,3273,KOTA BANDUNG,ASFA SUKSES MANDIRI,COKLAT,2020
980,32,JAWA BARAT,3273,KOTA BANDUNG,WAW E. CAHYA KIRANA FOODS,"EGG ROLL, KUE KERING",2020
981,32,JAWA BARAT,3273,KOTA BANDUNG,BIGMOMHEALTH,MINUMAN HERBAL,2020
982,32,JAWA BARAT,3273,KOTA BANDUNG,BASO OPIEUN,DAGING SAPI,2020
983,32,JAWA BARAT,3273,KOTA BANDUNG,DEHA AYAM GORENG,AYAM,2020
984,32,JAWA BARAT,3273,KOTA BANDUNG,KURNIA JAYA,SAOS SAMBAL,2020
985,32,JAWA BARAT,3273,KOTA BANDUNG,REE FOOD,KUE KERING,2020
986,32,JAWA BARAT,3273,KOTA BANDUNG,OKUWASAWA,OLAHAN HASIL TANI,2020
987,32,JAWA BARAT,3273,KOTA BANDUNG,DE KASRENG,REMPEYEK,2020
988,32,JAWA BARAT,3273,KOTA BANDUNG,FOODDILL,"ROTI, KUE BASAH",2020
989,32,JAWA BARAT,3273,KOTA BANDUNG,COFFEERUSH,KOPI,2020
990,32,JAWA BARAT,3273,KOTA BANDUNG,JAMUJUI,JAMU,2020
991,32,JAWA BARAT,3273,KOTA BANDUNG,PEDO ELOM,"JAHE, SEREH, ASEM, KENCUR, LADA",2020
992,32,JAWA BARAT,3273,KOTA BANDUNG,SOP BUAH ES KRIM MANG OJOS,SOP BUAH,2020
993,32,JAWA BARAT,3273,KOTA BANDUNG,BUHUN SOENDARI,KOPI,2020
994,32,JAWA BARAT,3273,KOTA BANDUNG,SHIFAJAR,"PUDDING, KUE BASAH",2020
995,32,JAWA BARAT,3273,KOTA BANDUNG,ROADS FOOD,SAUS BOTOL,2020
996,32,JAWA BARAT,3273,KOTA BANDUNG,NU NENASZ,KUE KERING,2020
997,32,JAWA BARAT,3273,KOTA BANDUNG,YOUNG YOUNG KING,THAI TEA,2020
998,32,JAWA BARAT,3273,KOTA BANDUNG,THE WINS KITCHEN,PASTRY,2020
999,32,JAWA BARAT,3273,KOTA BANDUNG,DAPOER BUSUSI,BROWNIS,2020
1000,32,JAWA BARAT,3273,KOTA BANDUNG,SELAI KAMPOENG,ANEKA KUE NANAS,2020
1001,32,JAWA BARAT,3273,KOTA BANDUNG,AMALIA SNACK,PASTEL MINI,2020
1002,32,JAWA BARAT,3273,KOTA BANDUNG,HENRY & WAHYU FOODS,BUMBU TABUR,2020
1003,32,JAWA BARAT,3273,KOTA BANDUNG,MIHICHA KITCHEN,CAKE N FROZEN FOOD,2020
1004,32,JAWA BARAT,3273,KOTA BANDUNG,TRISTIANA,KERING KENTANG DLL,2020
1005,32,JAWA BARAT,3273,KOTA BANDUNG,JUNIS FOOD,KOPI,2020
1006,32,JAWA BARAT,3273,KOTA BANDUNG,BUMBU RENDOS,MINUMAN BANDREK,2020
1007,32,JAWA BARAT,3273,KOTA BANDUNG,PT. SANTOSA ADI PERKASA,GULA SEMUT,2020
1008,32,JAWA BARAT,3273,KOTA BANDUNG,KATINEUNG RISOL,RISOLES,2020
1009,32,JAWA BARAT,3273,KOTA BANDUNG,FPRASHY,BANDENG PRESTO,2020
1010,32,JAWA BARAT,3273,KOTA BANDUNG,ZILMETA,KUE BASAH,2020
1011,32,JAWA BARAT,3273,KOTA BANDUNG,DEW HOMEMADE FOOD,SAMBEL,2020
1012,32,JAWA BARAT,3273,KOTA BANDUNG,BAWANG GORENG MAMAMYU,BAWANG GORENG,2020
1013,32,JAWA BARAT,3273,KOTA BANDUNG,SONGO MAKMUR,SAMBAL,2020
1014,32,JAWA BARAT,3273,KOTA BANDUNG,TRIKELOLA,KRIPIK SINGKONG,2020
1015,32,JAWA BARAT,3273,KOTA BANDUNG,TUTI SIOMAY,SIOMAY,2020
1016,32,JAWA BARAT,3273,KOTA BANDUNG,NUNANI,RENGGINANG,2020
1017,32,JAWA BARAT,3273,KOTA BANDUNG,DIAH PERMATA HATI,KUE,2020
1018,32,JAWA BARAT,3273,KOTA BANDUNG,JOYLINDO PRIMA,TELUR GABUS,2020
