id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,jenis_usaha,jumlah_umkm,satuan,tahun
296,32,JAWA BARAT,3272,KOTA SUKABUMI,KONVEKSI,2,UNIT,2019
297,32,JAWA BARAT,3272,KOTA SUKABUMI,KULINER,4,UNIT,2019
298,32,JAWA BARAT,3272,KOTA SUKABUMI,MAKANAN,32,UNIT,2019
299,32,JAWA BARAT,3272,KOTA SUKABUMI,MINUMAN,4,UNIT,2019
300,32,JAWA BARAT,3272,KOTA SUKABUMI,OBAT-OBATAN,0,UNIT,2019
301,32,JAWA BARAT,3273,KOTA BANDUNG,AGRIBISNIS,0,UNIT,2019
302,32,JAWA BARAT,3273,KOTA BANDUNG,AKSESORIS,1,UNIT,2019
303,32,JAWA BARAT,3273,KOTA BANDUNG,BATIK,0,UNIT,2019
304,32,JAWA BARAT,3273,KOTA BANDUNG,BORDIR,0,UNIT,2019
305,32,JAWA BARAT,3273,KOTA BANDUNG,CRAFT,31,UNIT,2019
306,32,JAWA BARAT,3273,KOTA BANDUNG,DEKORASI,1,UNIT,2019
307,32,JAWA BARAT,3273,KOTA BANDUNG,MEBEL,0,UNIT,2019
308,32,JAWA BARAT,3273,KOTA BANDUNG,FASHION,115,UNIT,2019
309,32,JAWA BARAT,3273,KOTA BANDUNG,INDUSTRI,5,UNIT,2019
310,32,JAWA BARAT,3273,KOTA BANDUNG,JASA,10,UNIT,2019
311,32,JAWA BARAT,3273,KOTA BANDUNG,KONVEKSI,3,UNIT,2019
312,32,JAWA BARAT,3273,KOTA BANDUNG,KULINER,133,UNIT,2019
313,32,JAWA BARAT,3273,KOTA BANDUNG,MAKANAN,1,UNIT,2019
314,32,JAWA BARAT,3273,KOTA BANDUNG,MINUMAN,2,UNIT,2019
315,32,JAWA BARAT,3273,KOTA BANDUNG,OBAT-OBATAN,0,UNIT,2019
316,32,JAWA BARAT,3274,KOTA CIREBON,AGRIBISNIS,0,UNIT,2019
317,32,JAWA BARAT,3274,KOTA CIREBON,AKSESORIS,0,UNIT,2019
318,32,JAWA BARAT,3274,KOTA CIREBON,BATIK,1,UNIT,2019
319,32,JAWA BARAT,3274,KOTA CIREBON,BORDIR,0,UNIT,2019
320,32,JAWA BARAT,3274,KOTA CIREBON,CRAFT,8,UNIT,2019
321,32,JAWA BARAT,3274,KOTA CIREBON,DEKORASI,0,UNIT,2019
322,32,JAWA BARAT,3274,KOTA CIREBON,MEBEL,0,UNIT,2019
323,32,JAWA BARAT,3274,KOTA CIREBON,FASHION,7,UNIT,2019
324,32,JAWA BARAT,3274,KOTA CIREBON,INDUSTRI,5,UNIT,2019
325,32,JAWA BARAT,3274,KOTA CIREBON,JASA,1,UNIT,2019
326,32,JAWA BARAT,3274,KOTA CIREBON,KONVEKSI,0,UNIT,2019
327,32,JAWA BARAT,3274,KOTA CIREBON,KULINER,0,UNIT,2019
328,32,JAWA BARAT,3274,KOTA CIREBON,MAKANAN,76,UNIT,2019
329,32,JAWA BARAT,3274,KOTA CIREBON,MINUMAN,10,UNIT,2019
330,32,JAWA BARAT,3274,KOTA CIREBON,OBAT-OBATAN,0,UNIT,2019
331,32,JAWA BARAT,3275,KOTA BEKASI,AGRIBISNIS,1,UNIT,2019
332,32,JAWA BARAT,3275,KOTA BEKASI,AKSESORIS,0,UNIT,2019
333,32,JAWA BARAT,3275,KOTA BEKASI,BATIK,0,UNIT,2019
334,32,JAWA BARAT,3275,KOTA BEKASI,BORDIR,0,UNIT,2019
335,32,JAWA BARAT,3275,KOTA BEKASI,CRAFT,2,UNIT,2019
336,32,JAWA BARAT,3275,KOTA BEKASI,DEKORASI,0,UNIT,2019
337,32,JAWA BARAT,3275,KOTA BEKASI,MEBEL,0,UNIT,2019
338,32,JAWA BARAT,3275,KOTA BEKASI,FASHION,3,UNIT,2019
339,32,JAWA BARAT,3275,KOTA BEKASI,INDUSTRI,0,UNIT,2019
340,32,JAWA BARAT,3275,KOTA BEKASI,JASA,3,UNIT,2019
341,32,JAWA BARAT,3275,KOTA BEKASI,KONVEKSI,1,UNIT,2019
342,32,JAWA BARAT,3275,KOTA BEKASI,KULINER,16,UNIT,2019
343,32,JAWA BARAT,3275,KOTA BEKASI,MAKANAN,0,UNIT,2019
344,32,JAWA BARAT,3275,KOTA BEKASI,MINUMAN,0,UNIT,2019
345,32,JAWA BARAT,3275,KOTA BEKASI,OBAT-OBATAN,0,UNIT,2019
346,32,JAWA BARAT,3276,KOTA DEPOK,AGRIBISNIS,0,UNIT,2019
347,32,JAWA BARAT,3276,KOTA DEPOK,AKSESORIS,0,UNIT,2019
348,32,JAWA BARAT,3276,KOTA DEPOK,BATIK,0,UNIT,2019
349,32,JAWA BARAT,3276,KOTA DEPOK,BORDIR,0,UNIT,2019
350,32,JAWA BARAT,3276,KOTA DEPOK,CRAFT,5,UNIT,2019
351,32,JAWA BARAT,3276,KOTA DEPOK,DEKORASI,0,UNIT,2019
352,32,JAWA BARAT,3276,KOTA DEPOK,MEBEL,0,UNIT,2019
353,32,JAWA BARAT,3276,KOTA DEPOK,FASHION,2,UNIT,2019
354,32,JAWA BARAT,3276,KOTA DEPOK,INDUSTRI,4,UNIT,2019
355,32,JAWA BARAT,3276,KOTA DEPOK,JASA,0,UNIT,2019
356,32,JAWA BARAT,3276,KOTA DEPOK,KONVEKSI,0,UNIT,2019
357,32,JAWA BARAT,3276,KOTA DEPOK,KULINER,36,UNIT,2019
358,32,JAWA BARAT,3276,KOTA DEPOK,MAKANAN,4,UNIT,2019
359,32,JAWA BARAT,3276,KOTA DEPOK,MINUMAN,0,UNIT,2019
360,32,JAWA BARAT,3276,KOTA DEPOK,OBAT-OBATAN,0,UNIT,2019
361,32,JAWA BARAT,3277,KOTA CIMAHI,AGRIBISNIS,0,UNIT,2019
362,32,JAWA BARAT,3277,KOTA CIMAHI,AKSESORIS,0,UNIT,2019
363,32,JAWA BARAT,3277,KOTA CIMAHI,BATIK,0,UNIT,2019
364,32,JAWA BARAT,3277,KOTA CIMAHI,BORDIR,0,UNIT,2019
365,32,JAWA BARAT,3277,KOTA CIMAHI,CRAFT,9,UNIT,2019
366,32,JAWA BARAT,3277,KOTA CIMAHI,DEKORASI,0,UNIT,2019
367,32,JAWA BARAT,3277,KOTA CIMAHI,MEBEL,0,UNIT,2019
368,32,JAWA BARAT,3277,KOTA CIMAHI,FASHION,23,UNIT,2019
369,32,JAWA BARAT,3277,KOTA CIMAHI,INDUSTRI,0,UNIT,2019
370,32,JAWA BARAT,3277,KOTA CIMAHI,JASA,0,UNIT,2019
371,32,JAWA BARAT,3277,KOTA CIMAHI,KONVEKSI,0,UNIT,2019
372,32,JAWA BARAT,3277,KOTA CIMAHI,KULINER,0,UNIT,2019
373,32,JAWA BARAT,3277,KOTA CIMAHI,MAKANAN,52,UNIT,2019
374,32,JAWA BARAT,3277,KOTA CIMAHI,MINUMAN,0,UNIT,2019
375,32,JAWA BARAT,3277,KOTA CIMAHI,OBAT-OBATAN,0,UNIT,2019
376,32,JAWA BARAT,3278,KOTA TASIKMALAYA,AGRIBISNIS,0,UNIT,2019
377,32,JAWA BARAT,3278,KOTA TASIKMALAYA,AKSESORIS,0,UNIT,2019
378,32,JAWA BARAT,3278,KOTA TASIKMALAYA,BATIK,0,UNIT,2019
379,32,JAWA BARAT,3278,KOTA TASIKMALAYA,BORDIR,0,UNIT,2019
380,32,JAWA BARAT,3278,KOTA TASIKMALAYA,CRAFT,9,UNIT,2019
381,32,JAWA BARAT,3278,KOTA TASIKMALAYA,DEKORASI,0,UNIT,2019
382,32,JAWA BARAT,3278,KOTA TASIKMALAYA,MEBEL,0,UNIT,2019
383,32,JAWA BARAT,3278,KOTA TASIKMALAYA,FASHION,15,UNIT,2019
384,32,JAWA BARAT,3278,KOTA TASIKMALAYA,INDUSTRI,1,UNIT,2019
385,32,JAWA BARAT,3278,KOTA TASIKMALAYA,JASA,0,UNIT,2019
386,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KONVEKSI,15,UNIT,2019
387,32,JAWA BARAT,3278,KOTA TASIKMALAYA,KULINER,5,UNIT,2019
388,32,JAWA BARAT,3278,KOTA TASIKMALAYA,MAKANAN,39,UNIT,2019
389,32,JAWA BARAT,3278,KOTA TASIKMALAYA,MINUMAN,6,UNIT,2019
390,32,JAWA BARAT,3278,KOTA TASIKMALAYA,OBAT-OBATAN,0,UNIT,2019
391,32,JAWA BARAT,3279,KOTA BANJAR,AGRIBISNIS,0,UNIT,2019
392,32,JAWA BARAT,3279,KOTA BANJAR,AKSESORIS,0,UNIT,2019
393,32,JAWA BARAT,3279,KOTA BANJAR,BATIK,0,UNIT,2019
394,32,JAWA BARAT,3279,KOTA BANJAR,BORDIR,1,UNIT,2019
395,32,JAWA BARAT,3279,KOTA BANJAR,CRAFT,0,UNIT,2019
396,32,JAWA BARAT,3279,KOTA BANJAR,DEKORASI,1,UNIT,2019
397,32,JAWA BARAT,3279,KOTA BANJAR,MEBEL,0,UNIT,2019
398,32,JAWA BARAT,3279,KOTA BANJAR,FASHION,0,UNIT,2019
399,32,JAWA BARAT,3279,KOTA BANJAR,INDUSTRI,5,UNIT,2019
400,32,JAWA BARAT,3279,KOTA BANJAR,JASA,3,UNIT,2019
401,32,JAWA BARAT,3279,KOTA BANJAR,KONVEKSI,1,UNIT,2019
402,32,JAWA BARAT,3279,KOTA BANJAR,KULINER,3,UNIT,2019
403,32,JAWA BARAT,3279,KOTA BANJAR,MAKANAN,23,UNIT,2019
404,32,JAWA BARAT,3279,KOTA BANJAR,MINUMAN,2,UNIT,2019
405,32,JAWA BARAT,3279,KOTA BANJAR,OBAT-OBATAN,0,UNIT,2019
406,32,JAWA BARAT,3201,KABUPATEN BOGOR,AGRIBISNIS,11,UNIT,2020
407,32,JAWA BARAT,3201,KABUPATEN BOGOR,AKSESORIS,0,UNIT,2020
408,32,JAWA BARAT,3201,KABUPATEN BOGOR,BATIK,0,UNIT,2020
409,32,JAWA BARAT,3201,KABUPATEN BOGOR,BORDIR,0,UNIT,2020
410,32,JAWA BARAT,3201,KABUPATEN BOGOR,CRAFT,37,UNIT,2020
411,32,JAWA BARAT,3201,KABUPATEN BOGOR,DEKORASI,0,UNIT,2020
412,32,JAWA BARAT,3201,KABUPATEN BOGOR,MEBEL,0,UNIT,2020
413,32,JAWA BARAT,3201,KABUPATEN BOGOR,FASHION,35,UNIT,2020
414,32,JAWA BARAT,3201,KABUPATEN BOGOR,INDUSTRI,16,UNIT,2020
415,32,JAWA BARAT,3201,KABUPATEN BOGOR,JASA,14,UNIT,2020
416,32,JAWA BARAT,3201,KABUPATEN BOGOR,KONVEKSI,1,UNIT,2020
417,32,JAWA BARAT,3201,KABUPATEN BOGOR,KULINER,52,UNIT,2020
418,32,JAWA BARAT,3201,KABUPATEN BOGOR,MAKANAN,104,UNIT,2020
419,32,JAWA BARAT,3201,KABUPATEN BOGOR,MINUMAN,14,UNIT,2020
420,32,JAWA BARAT,3201,KABUPATEN BOGOR,OBAT-OBATAN,0,UNIT,2020
421,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,AGRIBISNIS,11,UNIT,2020
422,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,AKSESORIS,4,UNIT,2020
423,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,BATIK,0,UNIT,2020
424,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,BORDIR,1,UNIT,2020
425,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,CRAFT,29,UNIT,2020
426,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,DEKORASI,0,UNIT,2020
427,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,MEBEL,0,UNIT,2020
428,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,FASHION,19,UNIT,2020
429,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,INDUSTRI,15,UNIT,2020
430,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,JASA,3,UNIT,2020
431,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KONVEKSI,10,UNIT,2020
432,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KULINER,42,UNIT,2020
433,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,MAKANAN,77,UNIT,2020
434,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,MINUMAN,9,UNIT,2020
435,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,OBAT-OBATAN,0,UNIT,2020
436,32,JAWA BARAT,3203,KABUPATEN CIANJUR,AGRIBISNIS,16,UNIT,2020
437,32,JAWA BARAT,3203,KABUPATEN CIANJUR,AKSESORIS,0,UNIT,2020
438,32,JAWA BARAT,3203,KABUPATEN CIANJUR,BATIK,1,UNIT,2020
439,32,JAWA BARAT,3203,KABUPATEN CIANJUR,BORDIR,1,UNIT,2020
440,32,JAWA BARAT,3203,KABUPATEN CIANJUR,CRAFT,11,UNIT,2020
441,32,JAWA BARAT,3203,KABUPATEN CIANJUR,DEKORASI,1,UNIT,2020
442,32,JAWA BARAT,3203,KABUPATEN CIANJUR,MEBEL,1,UNIT,2020
443,32,JAWA BARAT,3203,KABUPATEN CIANJUR,FASHION,18,UNIT,2020
444,32,JAWA BARAT,3203,KABUPATEN CIANJUR,INDUSTRI,2,UNIT,2020
445,32,JAWA BARAT,3203,KABUPATEN CIANJUR,JASA,10,UNIT,2020
446,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KONVEKSI,11,UNIT,2020
447,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KULINER,20,UNIT,2020
448,32,JAWA BARAT,3203,KABUPATEN CIANJUR,MAKANAN,94,UNIT,2020
449,32,JAWA BARAT,3203,KABUPATEN CIANJUR,MINUMAN,21,UNIT,2020
450,32,JAWA BARAT,3203,KABUPATEN CIANJUR,OBAT-OBATAN,4,UNIT,2020
451,32,JAWA BARAT,3204,KABUPATEN BANDUNG,AGRIBISNIS,0,UNIT,2020
452,32,JAWA BARAT,3204,KABUPATEN BANDUNG,AKSESORIS,2,UNIT,2020
453,32,JAWA BARAT,3204,KABUPATEN BANDUNG,BATIK,0,UNIT,2020
454,32,JAWA BARAT,3204,KABUPATEN BANDUNG,BORDIR,1,UNIT,2020
455,32,JAWA BARAT,3204,KABUPATEN BANDUNG,CRAFT,22,UNIT,2020
456,32,JAWA BARAT,3204,KABUPATEN BANDUNG,DEKORASI,1,UNIT,2020
457,32,JAWA BARAT,3204,KABUPATEN BANDUNG,MEBEL,0,UNIT,2020
458,32,JAWA BARAT,3204,KABUPATEN BANDUNG,FASHION,30,UNIT,2020
459,32,JAWA BARAT,3204,KABUPATEN BANDUNG,INDUSTRI,10,UNIT,2020
460,32,JAWA BARAT,3204,KABUPATEN BANDUNG,JASA,4,UNIT,2020
461,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KONVEKSI,27,UNIT,2020
462,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KULINER,47,UNIT,2020
463,32,JAWA BARAT,3204,KABUPATEN BANDUNG,MAKANAN,144,UNIT,2020
464,32,JAWA BARAT,3204,KABUPATEN BANDUNG,MINUMAN,12,UNIT,2020
465,32,JAWA BARAT,3204,KABUPATEN BANDUNG,OBAT-OBATAN,0,UNIT,2020
466,32,JAWA BARAT,3205,KABUPATEN GARUT,AGRIBISNIS,7,UNIT,2020
467,32,JAWA BARAT,3205,KABUPATEN GARUT,AKSESORIS,8,UNIT,2020
468,32,JAWA BARAT,3205,KABUPATEN GARUT,BATIK,2,UNIT,2020
469,32,JAWA BARAT,3205,KABUPATEN GARUT,BORDIR,0,UNIT,2020
470,32,JAWA BARAT,3205,KABUPATEN GARUT,CRAFT,18,UNIT,2020
471,32,JAWA BARAT,3205,KABUPATEN GARUT,DEKORASI,0,UNIT,2020
472,32,JAWA BARAT,3205,KABUPATEN GARUT,MEBEL,1,UNIT,2020
473,32,JAWA BARAT,3205,KABUPATEN GARUT,FASHION,36,UNIT,2020
474,32,JAWA BARAT,3205,KABUPATEN GARUT,INDUSTRI,9,UNIT,2020
475,32,JAWA BARAT,3205,KABUPATEN GARUT,JASA,7,UNIT,2020
476,32,JAWA BARAT,3205,KABUPATEN GARUT,KONVEKSI,20,UNIT,2020
477,32,JAWA BARAT,3205,KABUPATEN GARUT,KULINER,44,UNIT,2020
478,32,JAWA BARAT,3205,KABUPATEN GARUT,MAKANAN,90,UNIT,2020
479,32,JAWA BARAT,3205,KABUPATEN GARUT,MINUMAN,8,UNIT,2020
480,32,JAWA BARAT,3205,KABUPATEN GARUT,OBAT-OBATAN,0,UNIT,2020
481,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,AGRIBISNIS,5,UNIT,2020
482,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,AKSESORIS,1,UNIT,2020
483,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,BATIK,0,UNIT,2020
484,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,BORDIR,0,UNIT,2020
485,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,CRAFT,25,UNIT,2020
486,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,DEKORASI,0,UNIT,2020
487,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,MEBEL,0,UNIT,2020
488,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,FASHION,11,UNIT,2020
489,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,INDUSTRI,6,UNIT,2020
490,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,JASA,1,UNIT,2020
491,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KONVEKSI,21,UNIT,2020
492,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KULINER,25,UNIT,2020
493,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,MAKANAN,105,UNIT,2020
494,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,MINUMAN,15,UNIT,2020
495,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,OBAT-OBATAN,1,UNIT,2020
496,32,JAWA BARAT,3207,KABUPATEN CIAMIS,AGRIBISNIS,0,UNIT,2020
497,32,JAWA BARAT,3207,KABUPATEN CIAMIS,AKSESORIS,1,UNIT,2020
498,32,JAWA BARAT,3207,KABUPATEN CIAMIS,BATIK,0,UNIT,2020
499,32,JAWA BARAT,3207,KABUPATEN CIAMIS,BORDIR,0,UNIT,2020
500,32,JAWA BARAT,3207,KABUPATEN CIAMIS,CRAFT,8,UNIT,2020
501,32,JAWA BARAT,3207,KABUPATEN CIAMIS,DEKORASI,0,UNIT,2020
502,32,JAWA BARAT,3207,KABUPATEN CIAMIS,MEBEL,0,UNIT,2020
503,32,JAWA BARAT,3207,KABUPATEN CIAMIS,FASHION,3,UNIT,2020
504,32,JAWA BARAT,3207,KABUPATEN CIAMIS,INDUSTRI,1,UNIT,2020
505,32,JAWA BARAT,3207,KABUPATEN CIAMIS,JASA,4,UNIT,2020
506,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KONVEKSI,2,UNIT,2020
507,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KULINER,69,UNIT,2020
508,32,JAWA BARAT,3207,KABUPATEN CIAMIS,MAKANAN,98,UNIT,2020
509,32,JAWA BARAT,3207,KABUPATEN CIAMIS,MINUMAN,9,UNIT,2020
510,32,JAWA BARAT,3207,KABUPATEN CIAMIS,OBAT-OBATAN,0,UNIT,2020
511,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,AGRIBISNIS,1,UNIT,2020
512,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,AKSESORIS,0,UNIT,2020
513,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,BATIK,0,UNIT,2020
514,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,BORDIR,0,UNIT,2020
515,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,CRAFT,3,UNIT,2020
516,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,DEKORASI,0,UNIT,2020
517,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,MEBEL,0,UNIT,2020
518,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,FASHION,2,UNIT,2020
519,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,INDUSTRI,0,UNIT,2020
520,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,JASA,0,UNIT,2020
521,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KONVEKSI,2,UNIT,2020
522,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KULINER,82,UNIT,2020
523,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,MAKANAN,63,UNIT,2020
524,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,MINUMAN,15,UNIT,2020
525,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,OBAT-OBATAN,0,UNIT,2020
526,32,JAWA BARAT,3209,KABUPATEN CIREBON,AGRIBISNIS,14,UNIT,2020
527,32,JAWA BARAT,3209,KABUPATEN CIREBON,AKSESORIS,1,UNIT,2020
528,32,JAWA BARAT,3209,KABUPATEN CIREBON,BATIK,0,UNIT,2020
529,32,JAWA BARAT,3209,KABUPATEN CIREBON,BORDIR,0,UNIT,2020
530,32,JAWA BARAT,3209,KABUPATEN CIREBON,CRAFT,23,UNIT,2020
531,32,JAWA BARAT,3209,KABUPATEN CIREBON,DEKORASI,0,UNIT,2020
532,32,JAWA BARAT,3209,KABUPATEN CIREBON,MEBEL,1,UNIT,2020
533,32,JAWA BARAT,3209,KABUPATEN CIREBON,FASHION,23,UNIT,2020
534,32,JAWA BARAT,3209,KABUPATEN CIREBON,INDUSTRI,9,UNIT,2020
535,32,JAWA BARAT,3209,KABUPATEN CIREBON,JASA,3,UNIT,2020
536,32,JAWA BARAT,3209,KABUPATEN CIREBON,KONVEKSI,5,UNIT,2020
537,32,JAWA BARAT,3209,KABUPATEN CIREBON,KULINER,49,UNIT,2020
538,32,JAWA BARAT,3209,KABUPATEN CIREBON,MAKANAN,116,UNIT,2020
539,32,JAWA BARAT,3209,KABUPATEN CIREBON,MINUMAN,11,UNIT,2020
540,32,JAWA BARAT,3209,KABUPATEN CIREBON,OBAT-OBATAN,1,UNIT,2020
541,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,AGRIBISNIS,10,UNIT,2020
542,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,AKSESORIS,0,UNIT,2020
543,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,BATIK,0,UNIT,2020
544,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,BORDIR,0,UNIT,2020
545,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,CRAFT,25,UNIT,2020
546,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,DEKORASI,0,UNIT,2020
547,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,MEBEL,0,UNIT,2020
548,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,FASHION,17,UNIT,2020
549,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,INDUSTRI,13,UNIT,2020
550,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,JASA,3,UNIT,2020
551,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KONVEKSI,5,UNIT,2020
552,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KULINER,75,UNIT,2020
553,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,MAKANAN,95,UNIT,2020
554,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,MINUMAN,10,UNIT,2020
555,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,OBAT-OBATAN,0,UNIT,2020
556,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,AGRIBISNIS,3,UNIT,2020
557,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,AKSESORIS,0,UNIT,2020
558,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,BATIK,1,UNIT,2020
559,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,BORDIR,0,UNIT,2020
560,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,CRAFT,27,UNIT,2020
561,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,DEKORASI,0,UNIT,2020
562,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,MEBEL,0,UNIT,2020
563,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,FASHION,27,UNIT,2020
564,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,INDUSTRI,3,UNIT,2020
565,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,JASA,2,UNIT,2020
566,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KONVEKSI,2,UNIT,2020
567,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KULINER,96,UNIT,2020
568,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,MAKANAN,54,UNIT,2020
569,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,MINUMAN,2,UNIT,2020
570,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,OBAT-OBATAN,0,UNIT,2020
571,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,AGRIBISNIS,8,UNIT,2020
572,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,AKSESORIS,0,UNIT,2020
573,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,BATIK,0,UNIT,2020
574,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,BORDIR,0,UNIT,2020
575,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,CRAFT,13,UNIT,2020
576,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,DEKORASI,0,UNIT,2020
577,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,MEBEL,0,UNIT,2020
578,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,FASHION,2,UNIT,2020
579,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,INDUSTRI,3,UNIT,2020
580,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,JASA,15,UNIT,2020
581,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KONVEKSI,4,UNIT,2020
582,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KULINER,44,UNIT,2020
583,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,MAKANAN,53,UNIT,2020
584,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,MINUMAN,10,UNIT,2020
585,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,OBAT-OBATAN,0,UNIT,2020
586,32,JAWA BARAT,3213,KABUPATEN SUBANG,AGRIBISNIS,9,UNIT,2020
587,32,JAWA BARAT,3213,KABUPATEN SUBANG,AKSESORIS,0,UNIT,2020
588,32,JAWA BARAT,3213,KABUPATEN SUBANG,BATIK,1,UNIT,2020
589,32,JAWA BARAT,3213,KABUPATEN SUBANG,BORDIR,0,UNIT,2020
590,32,JAWA BARAT,3213,KABUPATEN SUBANG,CRAFT,13,UNIT,2020
591,32,JAWA BARAT,3213,KABUPATEN SUBANG,DEKORASI,0,UNIT,2020
592,32,JAWA BARAT,3213,KABUPATEN SUBANG,MEBEL,0,UNIT,2020
593,32,JAWA BARAT,3213,KABUPATEN SUBANG,FASHION,11,UNIT,2020
594,32,JAWA BARAT,3213,KABUPATEN SUBANG,INDUSTRI,23,UNIT,2020
595,32,JAWA BARAT,3213,KABUPATEN SUBANG,JASA,7,UNIT,2020
596,32,JAWA BARAT,3213,KABUPATEN SUBANG,KONVEKSI,4,UNIT,2020
597,32,JAWA BARAT,3213,KABUPATEN SUBANG,KULINER,34,UNIT,2020
